,business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Beer/Bar,Customer Service,Burger/Fries/Veggie,Chicken/Salad/Wings,Waiting Time,Breakfast/Brunch/Eggs
60,Clded60oZKiauQivIpwrsw,The Plow Western Tap & Grill,Calgary,,50.90683920000001,-114.0610193,american,2.0,4.0,0.2675031961589888,0.08139024309493148,0.09115740183132358,0.05794295830155116,0.3963868458649504,0.10561935474825454
61,DdiCaej9h3UKABO4aCZXEw,KFC,Calgary,,51.1114026,-114.05503429999999,american,,4.0,0.8754321748758463,0.06584468687560933,0.027147793286824994,0.0,0.0,0.031575344961719244
62,DrEske7G36S__6PwW8GHYg,Original Joe's,Calgary,,51.1101626864,-114.040925056,american,2.0,4.0,0.0677818732288158,0.19579867853203475,0.03432597509832562,0.13617552197345867,0.44151301237656915,0.12440493879079603
63,ETh03xxYk-yu3LgXY8H-lg,Moxie's Grill & Bar,Calgary,,51.0170664,-114.16725690000001,american,2.0,3.6363636363636362,0.18187602865715616,0.33218956288731927,0.05006550428574807,0.015119121069036744,0.3727435784722825,0.0480062046284572
64,EZ3vflgYwoBAJDrhc0TCbw,Hayden Block Smoke & Whiskey,Calgary,,51.0526549,-114.0882959,american,2.0,4.4646464646464645,0.2270570450515769,0.2275212941814679,0.029529631249131678,0.1475840460133435,0.25563454165719623,0.11267344184728392
65,EnwLYvr22hc0bJOUeSz38A,Trolley 5,Calgary,,51.03783789999999,-114.07853190000002,american,2.0,4.1911764705882355,0.23360215633738218,0.2548301716985973,0.11939514061495726,0.08634359681630854,0.24745665645787362,0.058372278074881115
66,FAxW2mH50Mh5pnBRaIFClA,Original Joe's,Calgary,,50.9627202928,-114.010136299,american,2.0,3.2222222222222223,0.24002391614832186,0.23838995968722798,0.030619321596228148,0.06377028094802872,0.32537876533653937,0.10181775628365393
68,FJql8i65mbx7Zjvt-LtqtQ,Chili's Texas Grill,Calgary,,51.0873955,-114.00260630000001,american,2.0,3.7142857142857144,0.15500454364401536,0.2105892627301819,0.11217757112934668,0.11752629803014822,0.259909401651497,0.14479292281481076
69,Flb_GvJ8d4UR2JuHyHlFzA,Thomsons Restaurant,Calgary,,51.045715799999996,-114.06233629999998,american,2.0,3.8214285714285716,0.21484785946995597,0.20771145348810613,0.07380902565236047,0.08366818695415228,0.3201817356480133,0.09978173878741188
70,FyHlGfJwHvO_QyfkRV-bGQ,The Yardhouse,Calgary,,51.037890999999995,-114.07788799999999,american,,3.111111111111111,0.2156806052002145,0.16894610294837314,0.04028496032433385,0.1027563746286962,0.21067371881911218,0.26165823807927013
72,G6PnUFDzF9vKJ2KHth0qUg,Captains,Calgary,,51.1117754633,-114.056238384,american,2.0,4.285714285714286,0.10839142801018409,0.18264074744675993,0.07834706020364868,0.16697226634508722,0.41949114870820037,0.04415734928611973
73,Gl1Gat-8W9wh8eydkslHJg,Boardwalk Fresh Burgers and Fries,Calgary,,51.125373036499994,-114.197940179,american,2.0,3.7142857142857144,0.21631572491360143,0.27727730310088655,0.027336793486121454,0.11731124128031285,0.18241096713383415,0.1793479700852436
74,H71yp3qKTyHADiiUJ3AEgQ,West Restaurant and Bar,Calgary,,51.0463715,-114.0672913,american,3.0,3.423076923076923,0.2506502944781148,0.1862509520224948,0.08680477705043364,0.1623331858240333,0.2445262335293362,0.06943455709558738
76,HOCuqi14chrfeKRqn-HuOw,Earls Kitchen + Bar,Calgary,,50.9580225,-114.07076470000001,american,2.0,3.9166666666666665,0.21902170127770185,0.18804103633345928,0.04597082423531975,0.0756757051698544,0.34521743028729673,0.12607330269636796
77,HWs2Srry3sX-plRx5JNvDw,Farm,Calgary,,51.0379717,-114.08466509999998,american,3.0,4.252747252747253,0.2545704839386112,0.26646155957347295,0.04699621320176329,0.10543141094589499,0.2584977570867004,0.06804257525355739
78,IkNY7NNNtxybDUVaImQU4Q,The Cat'n Fiddle Pub,Calgary,,51.0671356517,-114.07364129999999,american,2.0,3.3125,0.17040500688382623,0.29067639508620213,0.13556114701738609,0.08219692338673729,0.2057724948377726,0.11538803278807579
79,J2hBRdHuiSPqUzm7YiK6gQ,Five Guys,Calgary,,51.034647978900004,-114.07135438200001,american,1.0,4.4,0.222958985276927,0.28399969091777894,0.09638610706731073,0.05898057123368931,0.2208473340742962,0.11682731142999785
80,JFTN9JBOHqh_R5iwDb4jqQ,Run Pig Run,Calgary,,51.0376174,-114.0733081,american,,4.181818181818182,0.14396654831529346,0.397404962248372,0.07102166069208875,0.032666030496423665,0.2820639923168114,0.07287680593101067
82,JG1J5JP7HIRWhjZKebOtYw,Swiss Chalet Rotisserie & Grill,Calgary,,51.097510299999996,-113.9568659,american,2.0,3.5,0.1229661913190139,0.0,0.010074039353023184,0.5534027837568709,0.3088237775370304,0.004733208034061501
83,J_LJdgBvq5_KtnjveOeN-Q,Swiss Chalet Rotisserie & Grill,Calgary,,51.019123,-114.169895,american,2.0,2.5,0.35642713485194716,0.08095401625626436,0.0710230889644238,0.019783137878022567,0.3149608934900404,0.15685172855930157
84,JkcuMDl1JJpJzlJd1R3SEg,O Restaurant & Lounge,Calgary,,51.024104799999996,-114.10796709999998,american,3.0,3.0,0.14220161437142373,0.17415542928799746,0.14749618794440647,0.10363329243805752,0.27868810457589993,0.1538253713822149
85,JmO7QtJ142GbDkBPwVZ_bQ,Swigs Pub & Grill,Calgary,,50.95361810000001,-114.1301892,american,1.0,3.0,0.08305837429734547,0.2564592245275844,0.1333737317686449,0.0069697327384829425,0.10941770417664706,0.4107212324912952
86,K-7S3DV3XkEMtT86sYIIdQ,V Calgary Downtown Bankers Hall,Calgary,,51.044909999999994,-114.06925590000002,american,2.0,3.7777777777777777,0.15923431406647498,0.20882438020012525,0.1297173709140013,0.18780551032578144,0.22804034705805026,0.08637807743556675
87,KLDmm3Jv5pHEatbLPo-t5w,Border Crossing,Calgary,,51.0371575,-113.9812337,american,,3.0,0.09788741225863538,0.1344339842416611,0.0015811457998133858,0.08059314744846312,0.5171811348724469,0.16832317537898012
88,Kdhcw8qUBTmv_4UQv8pymA,Home & Away,Calgary,,51.037638799999996,-114.0926576,american,2.0,3.7714285714285714,0.1404117611129739,0.28421724743640797,0.05160188545111113,0.10582357755100162,0.30752257401243055,0.11042295443607492
89,Kgu-Ny8xoYtiUQp0wa7vwQ,Moxie's Grill & Bar,Calgary,,51.0948364198,-114.000695563,american,2.0,3.891891891891892,0.19442057361860618,0.22695949908109475,0.04810673837155013,0.07634471544870293,0.35572618935695444,0.0984422841230915
90,L8RL98g2U9SNQAG8zo-AeQ,Rouge,Calgary,,51.0422924095,-114.033648325,american,4.0,4.276595744680851,0.18436757313033517,0.30224800425920706,0.06689541904669205,0.09578949435265122,0.26822723503439544,0.08247227417671911
91,LKzDrKa0FRrRATi1gqPEiw,Murrieta's Bar & Grill,Calgary,,51.0453155,-114.06520060000001,american,3.0,4.0,0.2589332776441456,0.19817523437126197,0.05610832411437012,0.1168801006120607,0.26347159741496784,0.10643146584319389
92,Lg0LvQXlpSBBCvDE6wlO9w,Seanachie Irish Pub,Calgary,,51.017772596,-114.17384762,american,2.0,3.3333333333333335,0.18131682733168986,0.2145841700698049,0.10063968474931477,0.07648780871238937,0.28671633328269036,0.14025517585411076
93,LlJn7Q7Ow0lwQpk4gg0KeQ,Milestones Restaurants,Calgary,,51.0453778,-114.0624737,american,2.0,3.6610169491525424,0.19053417225981775,0.23777693436332728,0.06083796572645229,0.08042801284501364,0.29027304745112636,0.14014986735426246
94,M7UUtqg0K09T6Z0yIy0Hlw,Earls Kitchen + Bar,Calgary,,50.9314092847,-113.96136282399999,american,2.0,3.5833333333333335,0.13849085444633671,0.12922069853912496,0.09967552983069096,0.2232080688146213,0.30242195793339305,0.10698289043583316
95,MCBsyPnsOn8kOuyCbP2O4A,Red Lobster,Calgary,,50.9979244,-114.0708817,american,2.0,3.3548387096774195,0.18859215777989546,0.18369183128499314,0.06023067348055862,0.14257564940919085,0.3512539615013387,0.07365572654402319
96,MIZkIUAjh96C4eIpjb0dEg,Swiss Chalet Rotisserie & Grill,Calgary,,51.12278870000001,-114.20405249999999,american,,3.857142857142857,0.15592705609109064,0.26989678625672864,0.013830068795043953,0.1439935477386625,0.372400181685259,0.04395235943321534
97,MJ_5HIvJMqu1fREQgUjWTA,The Highwood,Calgary,,51.064799,-114.086583,american,2.0,4.055555555555555,0.20079989204491333,0.18918697181618407,0.08025939485594887,0.12710114298181668,0.276787957204854,0.12586464109628306
98,N57tCpcFhtaDQP5z4uRNUg,Moxie's Classic Grill,Calgary,,50.996067,-114.073148,american,2.0,4.0,0.3538555860588516,0.17632573515376126,0.008276848485593484,0.01687158846284939,0.256464886208879,0.18820535563006538
99,NVFj_QC7fkBMLbau-6P3hA,Schanks Sports Grill,Calgary,,51.127304948500004,-114.20334836100001,american,2.0,2.8333333333333335,0.35083441205007804,0.19388628827870563,0.06515574626473432,0.09129329797802536,0.21165809502078817,0.08717216040766852
100,O9qdEZkdcIk5dxC8N00h4A,The Still,Calgary,,51.039397799999996,-114.0589497,american,2.0,3.6666666666666665,0.10332214679286127,0.13335848788839735,0.0,0.04617363535072503,0.6106028286195505,0.1065429013484659
101,OAchWMLU-guo6wdIjdlt0g,Madison's 12|12,Calgary,,51.042074799999995,-114.0360822,american,2.0,4.2727272727272725,0.2273048606878489,0.3440277878602683,0.006430983181731163,0.032292479914982235,0.24682699570612715,0.1431168926490423
102,OAchWMLU-guo6wdIjdlt0g,Madison's 12|12,Calgary,,51.042074799999995,-114.0360822,italian,2.0,4.2727272727272725,0.2273048606878489,0.3440277878602683,0.006430983181731163,0.032292479914982235,0.24682699570612715,0.1431168926490423
103,OHSwZt80SzC1ebLkLjKjEA,Denny's,Calgary,,50.9894302988,-114.072423219,american,2.0,2.8333333333333335,0.18411029529821218,0.2228779074232958,0.10355579859642056,0.26339820601932645,0.20321001741231426,0.02284777525043076
104,OOp9BjiVLqqVUwgFFCRQCg,Flying J,Calgary,,50.9495117,-113.9796831,american,2.0,4.0,0.013421403145717702,0.021558424595408066,0.017594084588655627,0.9474260876702185,0.0,0.0
105,OYlMAz-kJpNXLtS5oaYUNA,Chick-fil-A,Calgary,,51.1316002,-114.0104621,american,1.0,4.083333333333333,0.1399796477355633,0.2314093345653351,0.026500438109536298,0.10067332081769358,0.4146712795398253,0.08676597923204647
106,OjjbyQyzJji9wNgOOBUbIA,Harvey's,Calgary,,51.0856775,-114.12653300000001,american,1.0,4.25,0.05977721194170241,0.3438642766239576,0.05148413299533942,0.05916722662605868,0.28402450624973186,0.20168264556321003
107,P2pfWW_xpo3kfojN45fEaA,Earls Kitchen + Bar,Calgary,,51.081094989700006,-114.00279854899999,american,2.0,3.814814814814815,0.240659433934541,0.2099947182855718,0.11766241906372413,0.07231332433042763,0.26995170382318734,0.08941840056254817
108,PMFy98bGt1eNnnpNgQ4pnQ,Earls Kitchen + Bar,Calgary,,51.0672962172,-114.08584713399999,american,2.0,3.8275862068965516,0.2551390860065194,0.1953966601993587,0.06997662068245668,0.0731971611701945,0.29092156001080555,0.11536891193066508
110,POIe1nLnPEmmPBiAbkf8jA,Gallaghers Pub,Calgary,,51.096610584,-114.05299232200001,american,2.0,3.7142857142857144,0.21829388798089946,0.1996185661112516,0.11398089783090366,0.15630316054539684,0.1975584394688326,0.11424504806271585
111,PTA2UabEg0MdiHJWNsgeGQ,Original Joe's,Calgary,,51.0946155299,-114.140845019,american,2.0,3.357142857142857,0.2316874827032728,0.20722888518319832,0.07169305303947522,0.04068432211979855,0.307108888169948,0.14159736878430706
112,PgowqpwnIlLnZIgt3uGP0A,Oh My Dog BBQ,Calgary,,50.913805824799994,-114.062310475,american,1.0,4.090909090909091,0.26013234349553854,0.2194788811779767,0.07792509644963763,0.11638282054006616,0.2729845588659503,0.0530962994708307
113,Q3bsmcSg6qxnRSDK7GHPPw,Prime Time,Calgary,,51.0348998,-114.04218200000001,american,2.0,3.2,0.1988336154099001,0.15512980346520958,0.09612382705755651,0.11588274738416345,0.39742581169234875,0.03660419499082164
114,RGMLAOPHFTkPKyve5CrOtg,Celtic Cellar - The Unicorn,Calgary,,51.0457548228,-114.066189077,american,2.0,4.0,0.23829158822933658,0.3908859298514538,0.0,0.016929794748101967,0.0014839677614649726,0.3524087194096426
115,RK05HWmSXLSAqmOkDe5_HA,Swiss Chalet Rotisserie & Grill,Calgary,,51.048962100000004,-113.99267140000002,american,2.0,3.0,0.0,0.0,0.10873383034783446,0.0,0.8827774443422087,0.008488725309956804
116,RTsDj3iPnmzb74hu98Dv0Q,Original Joe's,Calgary,,51.0392565704,-114.20827328200001,american,2.0,3.0,0.16879824049372658,0.17026840877821914,0.047967530251551316,0.3048584959256263,0.2811058407669959,0.02700148378388077
117,R_vxWn7iZNGZWP4FK8uJFw,The Village Flatbread,Calgary,,51.037659600000005,-114.11850120000001,american,2.0,4.846153846153846,0.20270262461837948,0.18469039049048866,0.1586903315090945,0.0646365657090105,0.19073702028606496,0.19854306738696195
118,S4EggH9a-nef1ls_kfBf_g,KFC,Calgary,,50.953225,-114.1165003,american,2.0,4.0,0.2011169222322561,0.5016175236910695,0.0,0.0,0.1815395671859586,0.11572598689071585
119,SYCgakqaEBTjRhOVFXjV3g,NOtaBLE,Calgary,,51.07190426060001,-114.15978051200001,american,3.0,4.320224719101123,0.19936148597709658,0.24257526272071675,0.06633058781120081,0.11511449788949794,0.2859969194059026,0.09062124619558522
