,business_id,name,city,stars_y,0,1,2,3,4,5
50,3FlWR_osNPb8dcqLgHebHw,Mimi's Cafe,Las Vegas,3.0,0.25659296288699185,0.046878253951709824,0.1778740666434524,0.15475429155548306,0.17648399828469094,0.18741642667767208
51,3PshdJtSwd_poaPL7fIOHg,Counter Cuisine,Las Vegas,4.0,0.043705221725568705,0.6656646806242233,0.047136855685534294,0.07300492977795019,0.15384631991367312,0.016641992273050278
52,3QcTqsdxQBlSndBdMJBRhQ,Freedom Beat,Las Vegas,3.5,0.2636028260073246,0.08108894409943643,0.1586797545307876,0.1828088471271738,0.18261301929623008,0.1312066089390474
53,3X-SMnyYq77IYEnyCp-TtQ,Tropical Breeze Cafe,Las Vegas,2.5,0.16717807774510407,0.059495317850356846,0.2673372055919378,0.12302102984676155,0.1455874977773827,0.23738087118845694
54,3ajqOW9A7VhResA08I7RTg,Hash House A Go Go,Las Vegas,3.5,0.2812745257412161,0.0881590544393398,0.15039265167822743,0.17873973182370032,0.1774036424620357,0.12403039385548073
55,3cg4pKBL8DTFXCtZ5y9V4g,Johnny Smalls,Las Vegas,3.5,0.3059684270365281,0.03313140968126852,0.23563008444163439,0.14995607118209625,0.15289905150275973,0.12241495615571305
56,3fPIRTnBhd81MixgS9YoMQ,California Pizza Kitchen,Las Vegas,4.0,0.343124236376689,0.06827962763324447,0.1308029253986207,0.08048244859725391,0.21410084988218134,0.16320991211201064
57,3kdSl5mo9dWC4clrQjEDGg,Egg & I,Las Vegas,4.5,0.22695119529396554,0.10738792592418382,0.1940934607416456,0.14432021249900054,0.17749813227103206,0.14974907327017245
58,3pSUr_cdrphurO6m1HMP9A,J Karaoke Bar,Las Vegas,5.0,0.0659864002479744,0.07168603474335794,0.22078115956197572,0.23027427974749462,0.3230754095333353,0.08819671616586199
59,3rj1qpgFvkRWtAka17mhEQ,Mimi's Cafe,Las Vegas,3.0,0.1814755518034485,0.09676169380570028,0.1804782654210742,0.16916680091531963,0.17730621548182748,0.19481147257262985
60,3s8PNggIbgeSsjqM6HKOCg,The Verdict's Inn,Las Vegas,3.0,0.18912304740806443,0.036303757001209164,0.15281567673377194,0.25913327625660704,0.2141568003711144,0.14846744222923305
61,3tBRBsiTi6JJz3CJ7DcS_w,Skinny Chick Fat Chicken,Las Vegas,4.0,0.5616266972723004,0.0,0.140028696125082,0.0,0.29834460660261763,0.0
62,44kd3YdkhXj5XiSPs5XNjQ,FireRock Steakhouse,Las Vegas,3.5,0.215919630590345,0.11817463617177631,0.18650004380467708,0.1474575227474708,0.2062958120475695,0.12565235463816118
63,46UHF46E1z-W2dOmhv-Fng,Pt's Pub,Las Vegas,2.5,0.22234242212982233,0.012934637522509736,0.17506829704852248,0.2013691643274561,0.1693186295650848,0.21896684940660457
64,4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel Las Vegas,Las Vegas,2.5,0.25750639130769903,0.0889213616786586,0.17700166014927535,0.16141761005466274,0.15600492618061493,0.15914805062908943
65,4QmwJBk9VPKyO2DfUeIVWg,Tommy Rocker's Mojave Beach Bar & Grill,Las Vegas,3.5,0.2889346941371281,0.13608875526697925,0.16225296284984703,0.2134913408392826,0.0237048386881905,0.17552740821857263
66,4X0KWUPcD2EkHN83aa4cXg,Blondies Sports Bar & Grill,Las Vegas,2.5,0.21526516254019054,0.07244155810265554,0.17812198681111047,0.12784534076418103,0.19855443308680976,0.2077715186950526
67,4d9BIUYJwAsMfMrH_0vdDQ,TGI Fridays,Las Vegas,2.0,0.10158766964387922,0.49626876964380245,0.05586461909898562,0.18322232140717556,0.06869342288287376,0.09436319732328347
68,4qG3Gh8QyugC1XvoTlmgcQ,Egg Works,Las Vegas,4.0,0.27059589685889124,0.08985269480002385,0.20824251918584313,0.13460792653295137,0.18403089739120224,0.11267006523108812
69,4v5ZLpmNn13Mze1w_XfWHw,Harley-Davidson Las Vegas Cafe,Las Vegas,3.0,0.23292610736516473,0.10092191356406696,0.12302258826537872,0.21285131983185795,0.14975163223672652,0.18052643873680507
70,56Yb9IgEREFeaSjJ5Y3RVg,Huffman's Homemade Chicken,Las Vegas,3.0,0.2432465660766295,0.07603632739947462,0.16921226473984144,0.1846872577327726,0.21079761965397062,0.11601996439731116
71,5D3cAYturwbEqnj52b1Tmw,PT's,Las Vegas,3.0,0.38643216701305905,0.025047098065013776,0.26291049640331454,0.17586848796134213,0.1473719207570664,0.0023698298002041134
72,5XORYO9raiXVZSGGPvjSmA,Kopper Keg North,Las Vegas,3.0,0.2734524308610819,0.09859886650447365,0.1772635530746635,0.13445961742968557,0.27685396484523744,0.03937156728485786
73,5_MrPFw9E0cMJ1Q0DJFZOQ,Tilted Kilt Pub & Eatery,Las Vegas,3.0,0.19914341925959986,0.12862423406135143,0.18868941401137168,0.14267729061119297,0.15564110526024946,0.18522453679623452
74,5fSz08wFcBhCeCXh7sxG5A,Runway Cafe,Las Vegas,4.5,0.19043403905482392,0.0,0.0,0.5819488736008934,0.11742552275371024,0.11019156459057243
75,5gZ4k_mdDOcEmCG4wHVH-g,Rhodes Ranch Club House Restaurant,Las Vegas,2.5,,,,,,
76,5iSlHNIy3RLbCP5AayB31g,Ruby Tuesday,Las Vegas,3.5,0.27183517758177583,0.09016993462891645,0.07908537668649637,0.20751242213773938,0.19322246418678102,0.158174624778291
77,5jTmjxb1X34EfcY1gos4tw,Fatburger,Las Vegas,2.5,0.24602678619060833,0.09418739008912683,0.2052226323356005,0.16553879353931839,0.17072174440909976,0.11830265343624614
78,5l-yKN13VwfPwuSiBIqdJQ,Farmer Boys,Las Vegas,4.0,0.3614996922773937,0.05264400954411208,0.12467333051744965,0.37158789973638817,0.055145436515637934,0.03444963140901844
79,5n2dA_QqO4c_7pSK0Of6AQ,Fatburger,Las Vegas,2.0,0.28349974590729643,0.12961129556205686,0.05796673742892089,0.14056156449520446,0.15810270189898495,0.23025795470753638
80,5xYk23lz0ktdMvzHtohymQ,Village Pub & Poker,Las Vegas,3.5,0.16446851846503435,0.039754577928246576,0.32866635676372585,0.2471004470190652,0.1732890215646973,0.04672107825923076
81,6-gRHn1n11ATqWBrFTLnNA,Great American  Pub,Las Vegas,4.0,0.17404240982641642,0.0463056934400002,0.0720068036338442,0.6210117978131398,0.0,0.08663329528659942
82,63Qj5E-GzHJ6vhjhGR4XDw,"Ringer Wings, Pizza & Sliders",Las Vegas,3.0,0.24173395485957475,0.08357728682843545,0.19528119148776568,0.0982361582849213,0.1162659369555909,0.2649054715837119
83,66jwLkSd6M0cZulZrA3zcw,Applebee's Grill + Bar,Las Vegas,2.5,0.2056579938958493,0.06522640337641306,0.22233554436296116,0.23889182855517982,0.14936244925107603,0.11852578055852064
84,679eSYC15Sc17TN9Djj8sg,I Love Burgers,Las Vegas,3.0,0.20750550410658186,0.10464004677782666,0.19577971137872302,0.1624243242542229,0.18667618097310065,0.14297423250954494
85,698nukvxe7mq2Fra5vDikQ,Rise & Shine a Steak & Egg Place,Las Vegas,4.0,0.2220086789609054,0.1003826763528636,0.19411864890723748,0.15589328306334604,0.13806453005505148,0.18953218266059607
86,6HdzmAatFoB8UDep4n9QIw,IHOP,Las Vegas,3.0,0.25881626177886613,0.06119374558779108,0.15516621555207344,0.17087921853445176,0.2249521365839034,0.12899242196291436
87,6MpOzb5ImLdDXHsn4HwI-Q,Embers,Las Vegas,4.0,0.3275749521695666,0.030375681530628886,0.15131584011981308,0.27722348516300593,0.07776789210649908,0.13574214891048644
88,6TvB1PZCY1Ap2S-yNJPs4w,Hooters,Las Vegas,2.0,0.23522342489844056,0.102226725503673,0.20748534364960255,0.12910529599281362,0.2090021542926035,0.11695705566286668
89,6W3hdaCjx_n1kADEuORduA,Bonnie Springs Restaurant,Las Vegas,3.5,0.18353935021691029,0.1178587128255232,0.20998986702524206,0.21428038506579858,0.15801330594493507,0.11631837892159082
90,6beJGNWviNq_VbODEULexA,Cafe325,Las Vegas,4.0,0.046371914503889826,0.0,0.298442537113714,0.11050943355835771,0.35019409952460934,0.19448201529942918
91,6fz0hnNIVpLF5v2NqJfA9w,Babystacks Cafe,Las Vegas,4.0,0.17433207903421108,0.11047086120175259,0.19031399821419648,0.19924615325697445,0.19348074552101127,0.13215616277185419
92,6xBgaXrAlH5KMIW-GPSUzQ,The Underworld Grill & Bar,Las Vegas,3.0,0.11359394478214152,0.15677380336473445,0.43179223977930786,0.03859058347756195,0.24923011652291283,0.010019312073341278
93,6yynJxXqG8x9k9wrSvLAEw,Tahiti Joe's,Las Vegas,2.5,0.16250739448895238,0.16406229273172337,0.15720947616746864,0.1883482573998342,0.13008913363085114,0.19778344558117023
94,71bwX-tbmq4su8H7Q9oLOQ,Pt's Gold,Las Vegas,3.5,0.3185296357742118,0.05286278105542437,0.10900599865489942,0.17319075552679797,0.06614914709406243,0.28026168189460404
95,74pWjFssgqyhaVg-YCUo3A,The Cracked Egg,Las Vegas,4.0,0.26618170994086127,0.011816483762953018,0.19144140598732728,0.28186570210047335,0.16510704150285113,0.08358765670553399
96,77AfVfvvjfQXslusY8QElg,La Jolla,Las Vegas,3.5,0.031014011184554706,0.0035276611453384545,0.41877033550770304,0.16662187634729558,0.21527389843713718,0.16479221737797103
97,7B4ZXiaDDcg04_N1A0DG9A,Cadillac Ranch,Las Vegas,2.5,0.18847639092905322,0.19607750302791227,0.18987049121532878,0.2077890470958287,0.1025325312750768,0.11525403645680016
98,7EZ4Eu7YJ1ltRCC5jXFJrQ,The Buffet At TI,Las Vegas,2.5,0.2587124742063098,0.09849939907507144,0.16742464072581803,0.16871615518004754,0.15970012128050678,0.14694720953224644
99,7IkSGKKiWhfkXQBCT8EOgA,Brentwood Cafe & Tavern,Las Vegas,3.5,0.2013117589452741,0.07194452614079141,0.1345037970779768,0.18479650932740738,0.20224399450659003,0.20519941400196023
100,7RidnmyYyH0cfcX2x7buag,Siena Bistro,Las Vegas,4.0,0.2659492331775748,0.0,0.28713195351832277,0.14781817665778005,0.17922271116408922,0.11987792548223317
101,7Wr0piSMGiq5qy5opiLNrA,Cabana Grill,Las Vegas,3.5,0.20785134336498368,0.2121652300531276,0.2031316883146371,0.12307801328204747,0.033934778289534576,0.21983894669566947
102,7Xw_vv-ekUL2sTqipnKT0g,Buffalo Wild Wings,Las Vegas,2.5,0.26340154257706705,0.08501413172405975,0.1882878686215769,0.17060665712587264,0.15473173790898115,0.13795806204244246
103,7hXWFtmoJHz63SD8k56a_Q,Putter's Bar & Grill,Las Vegas,3.0,0.17729969625017905,0.09457382328421328,0.23212740916356864,0.12610980458572218,0.15091830927123548,0.21897095744508138
104,7nRlDLrob6oK5zmGo4Vpbg,Blueberry Hill Family Restaurant ,Las Vegas,3.5,0.20664427375500488,0.10528046566543783,0.18115169133238584,0.14370434125178352,0.13268466395094966,0.2305345640444382
105,7njZaRjDXi8anBaGlGQu4g,The Lodge Cactus,Las Vegas,3.0,0.2420924550828828,0.14916712125559317,0.1217769752715549,0.139204075501433,0.18199943087661677,0.16575994201191926
106,7sGcBZwkD4yFLiBLS1WKgA,Presto Cafe,Las Vegas,4.5,0.2246394964552233,0.08925953699889183,0.21296158650434924,0.14796369707648893,0.19966995271382715,0.1255057302512196
107,7sPNbCx7vGAaH7SbNPZ6oA,Bachi Burger,Las Vegas,4.0,0.26384378707219,0.07083645093574335,0.18483258101164443,0.14132724357669038,0.1777852560154634,0.1613746813882682
108,7xEgy2btCKLdTe1vD14ABw,Johnny Rockets,Las Vegas,3.0,0.3326851235808706,0.05535376980710646,0.20170204234771694,0.15796456350567809,0.17265212788934292,0.07964237286928498
109,7xXaO9deBDh_dd0JQjA-Qg,Claim Jumper,Las Vegas,3.0,0.25343669510471745,0.11351391310203919,0.16686871067501782,0.16010844444762387,0.16845079967808993,0.1376214369925118
110,80Lkm305ZOkQdMEIvOy_lw,TAP Sports Bar,Las Vegas,3.5,0.2633417897919804,0.1101943895509581,0.1868732040814856,0.08704120611850975,0.18856446258630605,0.16398494787076
111,84DjKzaR26vphu9fNI9nKg,Sierra Gold,Las Vegas,3.0,0.18339552765532663,0.13559726193795463,0.19056187135695743,0.1541428483718947,0.12299902664454311,0.21330346403332354
112,86stmK3Vm2f5W6PdyvuLrQ,Applebee's Neighborhood Grill & Bar,Las Vegas,2.5,0.1749238225938565,0.10240879991888997,0.13300798207835532,0.271784981393673,0.16598094207614553,0.15189347193907976
113,88vF_9_X9dJwZ7w-hwtMow,Lucky Streak at LAS,Las Vegas,3.0,0.26983732893620266,0.007840507801276847,0.10252572494576041,0.18742345144899802,0.28485256213392784,0.14752042473383423
114,8J4oT58-Nc-q1bpF9CRTpw,Applebee's Grill + Bar,Las Vegas,3.0,0.29375381384622873,0.08901561776862071,0.16560336858193278,0.1307958946956991,0.16942827659782675,0.15140302850969184
115,8Q6jl7OW8DZzwANggDspcw,Sugar Factory American Brasserie,Las Vegas,3.0,0.23927589166576993,0.07580859744369423,0.18249627896427043,0.14688554500293857,0.20224475819095838,0.15328892873236838
116,8RFT1woy0WnTp62ndVJgow,The Blue Skillet,Las Vegas,3.5,0.26358434425788907,0.07517461452250618,0.12753777980089884,0.2135595891448632,0.1734739831278069,0.14666968914603576
117,8SWZLawwzqwzbXpGQS7gBw,Della's Kitchen,Las Vegas,3.5,0.21508641303589054,0.11631591456214237,0.1702900538057495,0.16142189904667223,0.1853227686216796,0.15156295092786565
118,8aRk2nVmVvhfNFW9TcsUfA,Cafe Siena,Las Vegas,2.5,0.19811563543480606,0.052700713205807125,0.22865800685745732,0.12121457474666422,0.2704351967614684,0.12887587299379688
119,8b5ll2kjXfjgFIqWsjkr8Q,Seabreeze Cafe,Las Vegas,3.0,0.20843635840889405,0.06737195483529368,0.14258538527656944,0.14433406106733793,0.18632577232000855,0.2509464680918964
120,8bYXg27QEoAx7us15eIL5g,Applebee's Grill + Bar,Las Vegas,2.5,0.25527286867810767,0.13795738682221642,0.12973153968695336,0.1493866058069702,0.179144528364779,0.1485070706409733
121,8fjF2NIPSM0Ar1hed2tdog,Gilligan's HideAway,Las Vegas,4.5,0.187510447283434,0.07819925389358881,0.0,0.3134143966497743,0.0,0.420875902173203
122,8hAGLM_ZQa4CFhzvVcLczQ,Salt 'N Pepper Southern Comfort Bar and Grill,Las Vegas,2.5,0.24801444542714482,0.030291859364003006,0.09756340393055099,0.13401145152083446,0.22398196575314386,0.2661368740043228
123,8nDEOGVVvReXFJ2zjPh4Pw,Denny's,Las Vegas,2.5,0.23685560187356686,0.14260921566074722,0.19193522961798848,0.07680031594418306,0.16181100259721484,0.18998863430629956
124,8ovqtunN8zGdCbYi-MCTAQ,Pt's Gold,Las Vegas,3.0,0.23819993968736683,0.11143246771886467,0.16192541378572423,0.003999816979341579,0.23485483030783985,0.24958753152086283
125,8wt-saX_qXaqVCXQHc5qXw,Sporting Life Bar,Las Vegas,4.0,0.3205948620648261,0.13871829309728015,0.1398011796618549,0.15135323187383398,0.19404649521345568,0.055485938088749145
126,9-cVW8wSRoE6Nmnc7v0uUA,Pantry - 24 Hour Kitchen,Las Vegas,3.5,0.1997829264990167,0.14654222608557746,0.177603483975128,0.12535457744916773,0.19550617799048065,0.1552106080006295
127,94BEy7wGKmrOC7sjSHMisw,Charlies  Lakeside Restaurant & Lounge,Las Vegas,3.5,0.41313936663320483,0.024759044086568007,0.15774002012156865,0.10271301130633148,0.14623728875791298,0.15541126909441413
128,9Jc3W0aR9Xf2gcHI0rEXsw,The Garden Grill,Las Vegas,3.0,0.3247271970741578,0.08044528398008091,0.24746408288630997,0.09571802373560614,0.11776725714213615,0.13387815518170906
129,9QtHDX71JnaQbmzWWVbi-A,Quark's Bar & Restaurant,Las Vegas,4.0,0.12407034853842307,0.17187065438587623,0.05909292591373277,0.5499922148983655,0.05303624407556334,0.0419376121880391
130,9c3LlXubVkbMwIrS8dIp0Q,Ribs & Burgers,Las Vegas,3.5,0.2747014238589844,0.04770701491064596,0.1739225365227224,0.1660108657890923,0.21493143889004343,0.1227267200285116
131,9cw870n3gsGikVoOT5YOYg,Pier 215,Las Vegas,4.5,0.27128737968839034,0.07019119731673422,0.1836949870297784,0.09664697048167946,0.18649125675488348,0.1916882087285341
132,9evRrJHVWghiv16EOUg6zA,Mountain View Bistro,Las Vegas,4.0,0.22977812036596335,0.08498814643463715,0.1603015368100985,0.251785480240978,0.19006493356897217,0.08308178257935088
133,9hEPwq1GmU1dp3ZyBB9ASQ,Pt's Gold,Las Vegas,3.0,0.19169375802471011,0.14054207150840234,0.13205457923341227,0.16847899412983125,0.14993050544633235,0.21730009165731162
134,9iCgfQ7ffWtroHbde7q-pQ,IHOP,Las Vegas,2.5,0.21642927265926878,0.11009543935818528,0.11448681877502373,0.16203279833782605,0.25633194324532854,0.14062372762436756
135,9jPb9kD6UBk4aVEgaizaoQ,Cafe Cortez,Las Vegas,3.5,0.25912125230067823,0.09108287355219799,0.1233350332243117,0.2245537548999056,0.11685415252386652,0.18505293349904
136,9kPbAt95kECBGGi_e5yV0Q,Modern Proteins,Las Vegas,5.0,,,,,,
137,9uRrzqQaq9XwW9lLj7oBxw,IHOP,Las Vegas,3.0,0.23370121647009465,0.11031946427765749,0.17861570847556085,0.11874743343062845,0.2816946112247592,0.07692156612129943
138,9wUIxdYz-CCpGRLu9BxJdg,South Philly Steak & Fries,Las Vegas,2.0,0.22008996779407192,0.15381496447804344,0.21256061405688326,0.13103299563662218,0.2104565970030828,0.07204486103129644
139,9wxxjUKdaiWeK0fGxSYhzQ,Raffles Cafe,Las Vegas,3.0,0.20906366677676536,0.10113480351443288,0.17308354042524288,0.19267448369974055,0.15864214390106499,0.16540136168275338
140,9xAQPtjOf92wLjMHPWYEpA,Cili,Las Vegas,4.0,0.20674211770328466,0.2708922533047904,0.18150634487049291,0.07729740459208692,0.0023543761416362986,0.2612075033877088
141,A5Rkh7UymKm0_Rxm9K2PJw,Yard House,Las Vegas,4.0,0.2218969052061419,0.11399854113677525,0.18115460671472913,0.17696003783045866,0.17905394276260933,0.12693596634928572
