,business_id,name,city,stars_y,0,1,2,3,4,5
26,12f7GOkkC0GZRMif-fidhQ,NASCAR Cafe,Las Vegas,2.0,0.3707256646154976,0.13295928287372785,0.1445044908231592,0.06984399299111545,0.04842957022110398,0.23353699847539594
27,19MbjvDqkPG6dGxr3kvK9w,Foothills Lodge,Las Vegas,2.5,0.42547085355171166,0.007845898671449627,0.2043950291263566,0.0,0.15821477481915588,0.20407344383132628
28,1BtNZszIr8LvtPOhN0X4Mw,Gold Mine Bar & Grill,Las Vegas,2.5,0.32980319927505025,0.09513114952552218,0.1615361141335558,0.1428086528394052,0.0031497925974261517,0.26757109162904047
29,1CP8aJa8ILlfM5deroar0Q,Wingstop,Las Vegas,3.0,0.34481317102737347,0.13031312623814628,0.14600874469959285,0.013136877150254009,0.10894296872363703,0.25678511216099653
30,1CR2ddUcjYYwRd5JLtiRrw,Hard Rock Cafe,Las Vegas,3.5,0.31815047550317377,0.07471504342196224,0.2604425438425372,0.07387200237726112,0.06210081142547516,0.21071912342959095
31,1CWMNSTRMejdSyXBG2chNg,Fireside Restaurant & Tavern,Las Vegas,3.5,0.2759639069022549,0.08369217055772743,0.2701998035736368,0.03447293843554832,0.07280468164166166,0.2628664988891709
32,1Jm-fFPCAD-ZGM2J4HACXA,Pharoah's Pheast Buffet,Las Vegas,2.0,0.27950457551835034,0.0,0.0,0.13225184146394175,0.0,0.5882435830177078
33,1Tak6Q-IlkDrdmLwrEZeSg,Off the Strip Just Real Food,Las Vegas,3.5,0.33924022500921297,0.03344190877431143,0.25459472197580846,0.019263081993995,0.16744535218734954,0.1860147100593226
34,1Vvxx-9AoINg8TJXOZgEHg,YOLOS,Las Vegas,3.5,0.3933544343493298,0.01187264841780879,0.23945038865173252,0.028027150383584873,0.08239901467765927,0.24489636351988495
35,1WsXLCPRP2EZ9KoBRTkSbw,Pt's Gold,Las Vegas,4.0,0.25672434049962534,0.01561831062441789,0.3536979215849643,0.07831684849556055,0.008792056714789042,0.28685052208064277
36,1ZhZUzFbbt1gGXDEW3JaBw,Griff's,Las Vegas,4.5,0.2931352699281146,0.025696313686927146,0.39430836088523863,0.004550699307093232,0.01728982807407419,0.2650195281185524
37,1aj4TG0eFq6NaPBKk6bK7Q,Jacques Cafe,Las Vegas,4.0,0.2685912813760476,0.11476952292006606,0.21315435006062064,0.1308677086042578,0.05871479349368107,0.21390234354532686
38,2BbFeotL85cIaBjSq1SWiA,Springs Cafe by Wolfgang Puck,Las Vegas,2.5,0.31526438513429217,0.18667536015362746,0.10918396173363991,0.050218395125578776,0.14920607625594584,0.1894518215969158
39,2LZGeJy8qByYKB71ML-jcw,Rock & Rita's,Las Vegas,2.5,0.3262828939030026,0.11040824467324165,0.19795021738182506,0.07254446401598555,0.08949918015968569,0.20331499986625953
40,2RFe9vDTzyBkF4mvsFDDow,Dickey's Barbecue Pit,Las Vegas,3.0,0.2645314069795089,0.07088606261339869,0.2167948375715349,0.031002240107055903,0.174736086018908,0.24204936670959376
41,2Wl4o7l54I-EtxtaDpOTzA,Pub 365,Las Vegas,4.0,0.2931403731842323,0.1593618973679618,0.3012758975462335,0.015961521550082344,0.05186677966211784,0.17839353068937214
42,2Y0-nrSZNsLRStyupZgM7g,Courtyard Cafe,Las Vegas,3.0,0.31074428760607664,0.07024682031207384,0.1456934335088303,0.23691623232179082,0.11685983703080786,0.11953938922042048
43,2dCnTMv3Hh-fM8bOjYS4Xw,Nevada Chicken Cafe,Las Vegas,3.5,0.1785998087782718,0.016162293525904103,0.1396939283367602,0.01656622466816635,0.44954671702445487,0.199431027666443
44,2iTsRqUsPGRH1li1WVRvKQ,Carson Kitchen,Las Vegas,4.5,0.27768399943941824,0.08588911290283066,0.1914657364051622,0.038433234325970345,0.1742507576586709,0.23227715926794767
45,2smgOPhpYbDT7G5tbVRdiQ,Burger King,Las Vegas,2.0,0.14666092752722662,0.21457886982279026,0.18901843478294325,0.004721178501849644,0.24241834117253394,0.2026022481926563
46,2zSr7jNNWpA-IfD74wOlTA,Pt's Gold,Las Vegas,3.0,0.340108041228453,0.027056621054490217,0.296288598831074,0.0022999432117653006,0.060877293475675484,0.2733695021985421
47,35fWtS1LZkaZ-ooKupJ1XA,Buffalo Wild Wings,Las Vegas,3.0,0.3327249090656956,0.0337601770161546,0.31900865293418373,0.016205757534790404,0.04325119393445439,0.24452299372524755
48,364hhL5st0LV16UcBHRJ3A,Yonaka Modern Japanese,Las Vegas,4.5,0.4321325736562762,0.025280529865866985,0.1728035839162907,0.020771513452739608,0.07195226658548941,0.27705953252333626
49,3BCsAgo_1i4xMuTyLKMLRQ,SkinnyFATS,Las Vegas,4.5,0.2899759900451243,0.08585270219805559,0.13883296367385445,0.09196820121236264,0.09378233375409163,0.299587809116511
50,3FlWR_osNPb8dcqLgHebHw,Mimi's Cafe,Las Vegas,3.0,0.25641057455954147,0.01943148466445638,0.27212362001128265,0.2086085448787321,0.0988940425291303,0.14453173335685687
51,3PshdJtSwd_poaPL7fIOHg,Counter Cuisine,Las Vegas,4.0,0.4063617639145738,0.19683872573869216,0.0,0.018105452026166997,0.21645300723496189,0.16224105108560521
52,3QcTqsdxQBlSndBdMJBRhQ,Freedom Beat,Las Vegas,3.5,0.2730267723155318,0.04851949119289602,0.2328454525373557,0.10321115278045756,0.14693156006437616,0.19546557110938265
53,3X-SMnyYq77IYEnyCp-TtQ,Tropical Breeze Cafe,Las Vegas,2.5,0.23894264076119356,0.053017260807515246,0.0829323968025559,0.46073950524830504,0.08600767656245656,0.07836051981797369
54,3ajqOW9A7VhResA08I7RTg,Hash House A Go Go,Las Vegas,3.5,0.1608811489137169,0.021261456892001637,0.13749787234690705,0.24318410440365915,0.2847491214522117,0.1524262959915034
55,3cg4pKBL8DTFXCtZ5y9V4g,Johnny Smalls,Las Vegas,3.5,0.4452375501275705,0.03645125944601054,0.12844562306277021,0.013113901379200299,0.1727048643331564,0.20404680165129216
56,3fPIRTnBhd81MixgS9YoMQ,California Pizza Kitchen,Las Vegas,4.0,0.3897640549544965,0.007767669467156499,0.23838779736178498,0.019940230699875546,0.1685285083347398,0.17561173918194667
57,3kdSl5mo9dWC4clrQjEDGg,Egg & I,Las Vegas,4.5,0.13887417871004115,0.017964104806199005,0.19568635677115934,0.3992965981315716,0.05055998916896435,0.19722814741206357
58,3pSUr_cdrphurO6m1HMP9A,J Karaoke Bar,Las Vegas,5.0,0.23491774185465802,0.015901467495134304,0.3437001135188358,0.008739479508499483,0.025534890915499212,0.3712063067073733
59,3rj1qpgFvkRWtAka17mhEQ,Mimi's Cafe,Las Vegas,3.0,0.28493279290462775,0.02648732649665677,0.23197165485283036,0.20156424340446516,0.08466273709670978,0.17038124524471024
60,3s8PNggIbgeSsjqM6HKOCg,The Verdict's Inn,Las Vegas,3.0,0.3779410455535939,0.00533520942482231,0.257043923188285,0.056152268764704194,0.06543738974643326,0.23809016332216124
61,3tBRBsiTi6JJz3CJ7DcS_w,Skinny Chick Fat Chicken,Las Vegas,4.0,0.21266333747912303,0.22305531943188267,0.1204009209299995,0.04727143296521508,0.3408124568524854,0.05579653234129429
62,44kd3YdkhXj5XiSPs5XNjQ,FireRock Steakhouse,Las Vegas,3.5,0.3219862780952372,0.029194624173209564,0.34002154815495905,0.051412904445194293,0.08320047628863858,0.17418416884276094
63,46UHF46E1z-W2dOmhv-Fng,Pt's Pub,Las Vegas,2.5,0.28398957233639943,0.04396882107166157,0.304745779127999,0.016786506395226754,0.03598575163006659,0.3145235694386468
64,4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel Las Vegas,Las Vegas,2.5,0.49340788389803564,0.01737761416580621,0.19263580213588885,0.029955512625652308,0.032426577842724666,0.2341966093318914
65,4QmwJBk9VPKyO2DfUeIVWg,Tommy Rocker's Mojave Beach Bar & Grill,Las Vegas,3.5,0.33944512567338686,0.11658655032613183,0.24375672917002045,0.018060199263016493,0.07767838211733324,0.20447301345011107
66,4X0KWUPcD2EkHN83aa4cXg,Blondies Sports Bar & Grill,Las Vegas,2.5,0.30934174056567937,0.03644434637469032,0.29999780650070007,0.07583365445153432,0.040068869370756224,0.23831358273663988
67,4d9BIUYJwAsMfMrH_0vdDQ,TGI Fridays,Las Vegas,2.0,0.3316749660673963,0.0,0.655870968971847,0.0,0.0,0.012454064960756581
68,4qG3Gh8QyugC1XvoTlmgcQ,Egg Works,Las Vegas,4.0,0.14557304198983947,0.015720632596441946,0.21987497549755575,0.38599831166179777,0.046369293366569954,0.18646374488779502
69,4v5ZLpmNn13Mze1w_XfWHw,Harley-Davidson Las Vegas Cafe,Las Vegas,3.0,0.29855872739512823,0.08774336962274004,0.1797666090950389,0.06517439252195523,0.12186098005059356,0.24689592131454408
70,56Yb9IgEREFeaSjJ5Y3RVg,Huffman's Homemade Chicken,Las Vegas,3.0,0.14382045184985726,0.03445111679553495,0.2519439974891047,0.007380224109551716,0.3466793556583353,0.21572485409761613
71,5D3cAYturwbEqnj52b1Tmw,PT's,Las Vegas,3.0,0.2768421614394604,0.07010089056624039,0.32537811197328653,0.02984248225454824,0.04678674333894632,0.25104961042751817
72,5XORYO9raiXVZSGGPvjSmA,Kopper Keg North,Las Vegas,3.0,0.29228698382019497,0.09194501433871764,0.18161263297489305,0.08810447642823359,0.10108485647797509,0.24496603595998576
73,5_MrPFw9E0cMJ1Q0DJFZOQ,Tilted Kilt Pub & Eatery,Las Vegas,3.0,0.30602310634443886,0.06789465467671296,0.2844872984221671,0.014370414157995389,0.09318553295961236,0.23403899343907322
74,5fSz08wFcBhCeCXh7sxG5A,Runway Cafe,Las Vegas,4.5,0.24966121151173798,0.06705129067442293,0.3434725706262015,0.09190970498674415,0.023209437736511754,0.22469578446438168
75,5gZ4k_mdDOcEmCG4wHVH-g,Rhodes Ranch Club House Restaurant,Las Vegas,2.5,0.34326902535748816,0.033338009381566135,0.22654336120679627,0.03908871317150143,0.07232863609440769,0.2854322547882404
76,5iSlHNIy3RLbCP5AayB31g,Ruby Tuesday,Las Vegas,3.5,0.4151246630798177,0.09046126433526787,0.18359362956259542,0.00890394394585762,0.16640637682185044,0.13551012225461098
77,5jTmjxb1X34EfcY1gos4tw,Fatburger,Las Vegas,2.5,0.2103001790827952,0.40644272157121136,0.1827979834038113,0.03145792887891001,0.0217902172412074,0.14721096982206494
78,5l-yKN13VwfPwuSiBIqdJQ,Farmer Boys,Las Vegas,4.0,0.2665958077314447,0.19615138426666412,0.18073468344962013,0.13658488911650601,0.035249382171796864,0.18468385326396813
79,5n2dA_QqO4c_7pSK0Of6AQ,Fatburger,Las Vegas,2.0,0.3245308637545887,0.3789957195197183,0.15918961197869688,0.016241008997467093,0.01869198889876465,0.1023508068507643
80,5xYk23lz0ktdMvzHtohymQ,Village Pub & Poker,Las Vegas,3.5,0.2161589011466738,0.05546030464398442,0.32133431349839997,0.10645931755449109,0.08921718106499002,0.21136998209146077
81,6-gRHn1n11ATqWBrFTLnNA,Great American  Pub,Las Vegas,4.0,0.2672878260654722,0.0325015431578701,0.3387197099081138,0.028014621321100712,0.06760356120605202,0.2658727383413912
82,63Qj5E-GzHJ6vhjhGR4XDw,"Ringer Wings, Pizza & Sliders",Las Vegas,3.0,0.3085082051548008,0.11362340793283167,0.19234447070529184,0.004767424771786594,0.19269227517998577,0.18806421625530334
83,66jwLkSd6M0cZulZrA3zcw,Applebee's Grill + Bar,Las Vegas,2.5,0.3432097658192843,0.04104765435998243,0.3308487891552588,0.017632792785733983,0.06762317018624665,0.1996378276934938
84,679eSYC15Sc17TN9Djj8sg,I Love Burgers,Las Vegas,3.0,0.15114216683965467,0.4769365591247675,0.1503326437881382,0.012718397911678154,0.043432535193930956,0.16543769714183007
85,698nukvxe7mq2Fra5vDikQ,Rise & Shine a Steak & Egg Place,Las Vegas,4.0,0.15216834920238978,0.011654466131604398,0.181759891967861,0.34527486663516777,0.11329990394780559,0.19584252211517153
86,6HdzmAatFoB8UDep4n9QIw,IHOP,Las Vegas,3.0,0.24580939041176306,0.020097617946005203,0.30843481384751903,0.2184592718958837,0.040304471864886934,0.16689443403394205
87,6MpOzb5ImLdDXHsn4HwI-Q,Embers,Las Vegas,4.0,0.39646941580209283,0.04249918461335358,0.23291770565167308,0.06487472627685262,0.11741375849478797,0.14582520916123992
88,6TvB1PZCY1Ap2S-yNJPs4w,Hooters,Las Vegas,2.0,0.38062333549590105,0.039295467948436164,0.26626285921948334,0.05955195454394497,0.08825561867246047,0.16601076411977397
89,6W3hdaCjx_n1kADEuORduA,Bonnie Springs Restaurant,Las Vegas,3.5,0.25665112387247474,0.16582293187410854,0.23556372222749647,0.062059904454095684,0.06778303721579869,0.21211928035602587
90,6beJGNWviNq_VbODEULexA,Cafe325,Las Vegas,4.0,0.23194945956886312,0.13982336902694237,0.16734507551567343,0.23340044481321845,0.026202950827565092,0.2012787002477375
91,6fz0hnNIVpLF5v2NqJfA9w,Babystacks Cafe,Las Vegas,4.0,0.1424179124532366,0.01747102703321927,0.1387046414330945,0.47085710751559384,0.06811989089926251,0.16242942066559338
92,6xBgaXrAlH5KMIW-GPSUzQ,The Underworld Grill & Bar,Las Vegas,3.0,0.32313313426743867,0.00543795275797655,0.3172715980913781,0.0006056889025522656,0.003300432598742776,0.35025119338191163
93,6yynJxXqG8x9k9wrSvLAEw,Tahiti Joe's,Las Vegas,2.5,0.41715148323024903,0.03719880268088887,0.35834674055687354,0.011811116302953376,0.04618043651303296,0.1293114207160022
94,71bwX-tbmq4su8H7Q9oLOQ,Pt's Gold,Las Vegas,3.5,0.3150430110701328,0.05335671258774053,0.30824602387586586,0.015166010193214386,0.05880359613840305,0.2493846461346432
95,74pWjFssgqyhaVg-YCUo3A,The Cracked Egg,Las Vegas,4.0,0.1545247365246036,0.018086217776332646,0.16199646693369188,0.43702662749844307,0.04441437006317895,0.1839515812037495
96,77AfVfvvjfQXslusY8QElg,La Jolla,Las Vegas,3.5,0.4072671110803813,0.010362936069880318,0.2700921557363571,0.00028772265663249905,0.015556687097682391,0.2964333873590664
97,7B4ZXiaDDcg04_N1A0DG9A,Cadillac Ranch,Las Vegas,2.5,0.5487106084076812,0.036851138594189155,0.20192100923688172,0.005259920382122862,0.0583130197185024,0.14894430366062267
98,7EZ4Eu7YJ1ltRCC5jXFJrQ,The Buffet At TI,Las Vegas,2.5,0.41610114809631277,0.01424373871165968,0.14983313688801064,0.21201437687044872,0.0457686621024113,0.16203893733115707
99,7IkSGKKiWhfkXQBCT8EOgA,Brentwood Cafe & Tavern,Las Vegas,3.5,0.23488704995944812,0.07795133880794562,0.267606292427736,0.132270091671618,0.0717012735771066,0.21558395355614562
100,7RidnmyYyH0cfcX2x7buag,Siena Bistro,Las Vegas,4.0,0.3988777975441113,0.02129282774463417,0.25500360148829937,0.11268233171084605,0.10259856868961781,0.1095448728224914
101,7Wr0piSMGiq5qy5opiLNrA,Cabana Grill,Las Vegas,3.5,0.36014922175491304,0.09770330986924036,0.11452281350041979,0.10933266175367945,0.21823665667696587,0.10005533644478151
102,7Xw_vv-ekUL2sTqipnKT0g,Buffalo Wild Wings,Las Vegas,2.5,0.37884654201778006,0.04604910940390511,0.2793906391597794,0.010770760968566476,0.08751776204092276,0.1974251864090461
103,7hXWFtmoJHz63SD8k56a_Q,Putter's Bar & Grill,Las Vegas,3.0,0.36860750848733215,0.014165424383952917,0.2895926251049516,0.08330654097915824,0.021782772894959383,0.22254512814964575
104,7nRlDLrob6oK5zmGo4Vpbg,Blueberry Hill Family Restaurant ,Las Vegas,3.5,0.16367144214920584,0.01609331883843658,0.21369422664860038,0.3397869947360694,0.09251696928419663,0.17423704834349119
105,7njZaRjDXi8anBaGlGQu4g,The Lodge Cactus,Las Vegas,3.0,0.28866575733534744,0.04328879296096692,0.3116246136074234,0.03592549184197103,0.04498896053015068,0.2755063837241404
106,7sGcBZwkD4yFLiBLS1WKgA,Presto Cafe,Las Vegas,4.5,0.2968710352835059,0.028343667719576665,0.1270708468083035,0.1298229748118908,0.13047722433807238,0.28741425103865087
107,7sPNbCx7vGAaH7SbNPZ6oA,Bachi Burger,Las Vegas,4.0,0.12373593087986241,0.5915107346940873,0.08975154248903659,0.017293445396856982,0.0296000360205219,0.14810831051963502
108,7xEgy2btCKLdTe1vD14ABw,Johnny Rockets,Las Vegas,3.0,0.18303808345959327,0.32571373287991895,0.1868010007320587,0.08986057980547259,0.03895479139977934,0.17563181172317713
109,7xXaO9deBDh_dd0JQjA-Qg,Claim Jumper,Las Vegas,3.0,0.3882489825755729,0.04411328260887036,0.21445365279851986,0.04905692462813971,0.16988773751619035,0.1342394198727067
110,80Lkm305ZOkQdMEIvOy_lw,TAP Sports Bar,Las Vegas,3.5,0.3228825411814717,0.11205462541072683,0.28965987440175456,0.022110988437983474,0.08004947867037307,0.17324249189769014
111,84DjKzaR26vphu9fNI9nKg,Sierra Gold,Las Vegas,3.0,0.32939899275982615,0.05581021826071919,0.2579947808895879,0.12735788462195916,0.026022768295561875,0.2034153551723458
112,86stmK3Vm2f5W6PdyvuLrQ,Applebee's Neighborhood Grill & Bar,Las Vegas,2.5,0.3958824973716782,0.03352350165772855,0.3079377320770439,0.061795001491406015,0.08742947060090504,0.11343179680123826
113,88vF_9_X9dJwZ7w-hwtMow,Lucky Streak at LAS,Las Vegas,3.0,0.4612723373284477,0.011430068482171579,0.2902808550174808,0.07422756455501667,0.014634721201341905,0.14815445341554145
114,893VryJbZcCm5V9xon_aLA,Those Guys Pies,Las Vegas,5.0,0.5044170475139962,0.048113895855433034,0.19867171356001997,0.008239408399594621,0.07438622289062757,0.16617171178032858
115,8J4oT58-Nc-q1bpF9CRTpw,Applebee's Grill + Bar,Las Vegas,3.0,0.3805999865984932,0.027520779290503977,0.2891997794931231,0.01757995715872877,0.1081573326006326,0.17694216485851813
116,8Q6jl7OW8DZzwANggDspcw,Sugar Factory American Brasserie,Las Vegas,3.0,0.38112960830872616,0.06267523550061137,0.15119288171369835,0.09235391024917276,0.11323716700726606,0.19941119722052505
117,8RFT1woy0WnTp62ndVJgow,The Blue Skillet,Las Vegas,3.5,0.12000336639197876,0.017113091437370154,0.20926005928177888,0.38441979885135724,0.056598349326294324,0.21260533471122048
118,8SWZLawwzqwzbXpGQS7gBw,Della's Kitchen,Las Vegas,3.5,0.1619556342301342,0.01819519468087398,0.13182757811524773,0.38034062100743105,0.15797834968149457,0.14970262228481818
119,8aRk2nVmVvhfNFW9TcsUfA,Cafe Siena,Las Vegas,2.5,0.470374599117987,0.0037499587468005618,0.17832368863709014,0.13377595916327772,0.136799201353986,0.0769765929808586
120,8b5ll2kjXfjgFIqWsjkr8Q,Seabreeze Cafe,Las Vegas,3.0,0.19079225950635414,0.010676518049331146,0.1295064988502667,0.4679366850862037,0.06263276309100353,0.10988384684541233
121,8bYXg27QEoAx7us15eIL5g,Applebee's Grill + Bar,Las Vegas,2.5,0.33506041007007026,0.014281966512269113,0.32283844241994314,0.0467759594686552,0.1359741093260642,0.14506911220299806
122,8fjF2NIPSM0Ar1hed2tdog,Gilligan's HideAway,Las Vegas,4.5,0.34540339075207066,0.03775487710102406,0.2690487763616094,0.009013681900328172,0.06539437461492591,0.27338489927004184
123,8hAGLM_ZQa4CFhzvVcLczQ,Salt 'N Pepper Southern Comfort Bar and Grill,Las Vegas,2.5,0.16538844884829423,0.04993162956328795,0.41569416654641617,0.0405907400095349,0.19620735907553824,0.1321876559569285
124,8nDEOGVVvReXFJ2zjPh4Pw,Denny's,Las Vegas,2.5,0.32594911464398696,0.05461878716809859,0.2213548750404059,0.15588322823521045,0.004045797426192519,0.23814819748610577
125,8ovqtunN8zGdCbYi-MCTAQ,Pt's Gold,Las Vegas,3.0,0.31489689882980215,0.012347393766231266,0.415669724042771,0.00541345443188486,0.016631546314220386,0.23504098261509027
126,8wt-saX_qXaqVCXQHc5qXw,Sporting Life Bar,Las Vegas,4.0,0.35790716749035434,0.026834144254147197,0.26082814495353795,0.034140271636531834,0.082582505588073,0.23770776607735544
127,9-cVW8wSRoE6Nmnc7v0uUA,Pantry - 24 Hour Kitchen,Las Vegas,3.5,0.21958278598888045,0.043863767292318896,0.18777288984484963,0.286201283790575,0.08924503234158893,0.17333424074178688
128,94BEy7wGKmrOC7sjSHMisw,Charlies  Lakeside Restaurant & Lounge,Las Vegas,3.5,0.25425263634280737,0.045331900183824825,0.3307996543695459,0.10886604330835073,0.035112626047109886,0.22563713974836128
129,99KYZZWzN2VH5L_w1GjaYw,Chili's Grill & Bar,Las Vegas,4.5,0.3869951837951371,0.17874451515637266,0.2293701526904325,0.008987481488701822,0.03037273806846126,0.16552992880089462
130,9Jc3W0aR9Xf2gcHI0rEXsw,The Garden Grill,Las Vegas,3.0,0.4288350568852165,0.17134677380275473,0.13684952805934147,0.0277991360176088,0.11274995326373252,0.12241955197134588
131,9QtHDX71JnaQbmzWWVbi-A,Quark's Bar & Restaurant,Las Vegas,4.0,0.43508878520170796,0.010939051862358013,0.13732895989617153,0.0003933082811777117,0.04938470862953401,0.36686518612905084
132,9c3LlXubVkbMwIrS8dIp0Q,Ribs & Burgers,Las Vegas,3.5,0.1856694501856215,0.3395099410694974,0.1768741775780963,0.01619424819244779,0.08520944666108514,0.19654273631325164
133,9cw870n3gsGikVoOT5YOYg,Pier 215,Las Vegas,4.5,0.3551190960374387,0.014782411793649563,0.2802128803642938,0.021099776107996928,0.06670787054016576,0.2620779651564546
134,9evRrJHVWghiv16EOUg6zA,Mountain View Bistro,Las Vegas,4.0,0.14973331592717443,0.14943422262424794,0.16790266300030246,0.24884211513628543,0.09073191687228434,0.1933557664397054
135,9hEPwq1GmU1dp3ZyBB9ASQ,Pt's Gold,Las Vegas,3.0,0.360120862150618,0.03892236702651573,0.2828128900503572,0.009049899076425344,0.0508668342847385,0.2582271474113452
136,9iCgfQ7ffWtroHbde7q-pQ,IHOP,Las Vegas,2.5,0.24845421675748067,0.03507770162658059,0.3255084047549514,0.2031103243885177,0.05410658225128573,0.13374277022118386
137,9jPb9kD6UBk4aVEgaizaoQ,Cafe Cortez,Las Vegas,3.5,0.30729764523901976,0.2302296807020601,0.18144533822733272,0.13634496526072376,0.029886891018104208,0.11479547955275955
138,9kPbAt95kECBGGi_e5yV0Q,Modern Proteins,Las Vegas,5.0,0.39717117472929914,0.022484275307313225,0.1770119319873291,0.09691911368464542,0.06726741373832204,0.23914609055309113
139,9uRrzqQaq9XwW9lLj7oBxw,IHOP,Las Vegas,3.0,0.3400167157306282,0.02941999944742092,0.22924796968704286,0.23218486455372678,0.032268753454728995,0.13686169712645213
